url,text
Karoline Bakke,https://fbref.com/en/players/22ec9854/Karoline-Bakke
Maiken Bakke,https://fbref.com/en/players/12359177/Maiken-Bakke
Marcus Bakke,https://fbref.com/en/players/fce48cfe/Marcus-Bakke
Morten Bakke,https://fbref.com/en/players/5f3442ed/Morten-Bakke
Nora Bakke,https://fbref.com/en/players/92966ad7/Nora-Bakke
Roy Bakkenes,https://fbref.com/en/players/776dee72/Roy-Bakkenes
Danny Bakker,https://fbref.com/en/players/353ef2a1/Danny-Bakker
Danny Bakker,https://fbref.com/en/players/65be1be1/Danny-Bakker
Erik Bakker,https://fbref.com/en/players/143ba0b6/Erik-Bakker
Eshly Bakker,https://fbref.com/en/players/809a63b1/Eshly-Bakker
Justin Bakker,https://fbref.com/en/players/b0d187a8/Justin-Bakker
Lesley Bakker,https://fbref.com/en/players/f320608c/Lesley-Bakker
Linda Bakker,https://fbref.com/en/players/9a13ac27/Linda-Bakker
Mees Bakker,https://fbref.com/en/players/3080c3be/Mees-Bakker
Mitchel Bakker,https://fbref.com/en/players/a8567629/Mitchel-Bakker
Nick Bakker,https://fbref.com/en/players/c62e8074/Nick-Bakker
Nordin Bakker,https://fbref.com/en/players/12f664ca/Nordin-Bakker
Vegard Bakker,https://fbref.com/en/players/8ae03b10/Vegard-Bakker
Lars Bakkerud,https://fbref.com/en/players/1a1f4006/Lars-Bakkerud
Oleg Baklov,https://fbref.com/en/players/79f1ea27/Oleg-Baklov
Jarosław Bako,https://fbref.com/en/players/e5aa434f/Jaroslaw-Bako
Marius Bako,https://fbref.com/en/players/44434658/Marius-Bako
Pierre Bako,https://fbref.com/en/players/2cfbb9bd/Pierre-Bako
Bence Bakos,https://fbref.com/en/players/61c2df2d/Bence-Bakos
Marek Bakoš,https://fbref.com/en/players/a3bf2258/Marek-Bakos
Szabolcs Bakos,https://fbref.com/en/players/e1ec72d9/Szabolcs-Bakos
Carof Bakoua,https://fbref.com/en/players/e1127876/Carof-Bakoua
Thernand Bakouboula,https://fbref.com/en/players/7956c33f/Thernand-Bakouboula
Hatim Bakouh,https://fbref.com/en/players/e8e9c72b/Hatim-Bakouh
Salah Bakour,https://fbref.com/en/players/33cf51fa/Salah-Bakour
Petros Bakoutsis,https://fbref.com/en/players/da076f2d/Petros-Bakoutsis
Branko Baković,https://fbref.com/en/players/8c99dbcf/Branko-Bakovic
Duje Baković,https://fbref.com/en/players/7d770ea4/Duje-Bakovic
Krzysztof Bąkowski,https://fbref.com/en/players/0c38886e/Krzysztof-Bakowski
Yazeid Al Bakr,https://fbref.com/en/players/d4356234/Yazeid-Al-Bakr
Miloš Bakrač,https://fbref.com/en/players/14a22aa9/Milos-Bakrac
Vojislav Bakrač,https://fbref.com/en/players/41bb9739/Vojislav-Bakrac
David Bakradze,https://fbref.com/en/players/23ee5cbd/David-Bakradze
Teona Bakradze,https://fbref.com/en/players/f608842c/Teona-Bakradze
Korab Bakraqi,https://fbref.com/en/players/95afab73/Korab-Bakraqi
Monsef Bakrar,https://fbref.com/en/players/8b379fcd/Monsef-Bakrar
Ali Bakri,https://fbref.com/en/players/8c23d337/Ali-Bakri
Hammad Bakri,https://fbref.com/en/players/26adb364/Hammad-Bakri
Hazwan Bakri,https://fbref.com/en/players/840a2c0b/Hazwan-Bakri
Mohammed Al Bakri,https://fbref.com/en/players/9d338a7c/Mohammed-Al-Bakri
Rasyid Bakri,https://fbref.com/en/players/61d16cc1/Rasyid-Bakri
Nassim Bakria,https://fbref.com/en/players/7e34228f/Nassim-Bakria
Fadi Bakroon,https://fbref.com/en/players/57d76550/Fadi-Bakroon
Lior Bakshi,https://fbref.com/en/players/d5367f27/Lior-Bakshi
Waleed Bakshween,https://fbref.com/en/players/c95bbd27/Waleed-Bakshween
Azhar Baksin,https://fbref.com/en/players/964ef8b8/Azhar-Baksin
Ahmad Bakteari,https://fbref.com/en/players/a15c1aa3/Ahmad-Bakteari
Balázs Bakti,https://fbref.com/en/players/283e3664/Balazs-Bakti
Makana Baku,https://fbref.com/en/players/d2b262fe/Makana-Baku
Ridle Baku,https://fbref.com/en/players/442b56fa/Ridle-Baku
William Baku,https://fbref.com/en/players/f519424d/William-Baku
Dilane Bakwa,https://fbref.com/en/players/2b5a35e5/Dilane-Bakwa
Istvan Bakx,https://fbref.com/en/players/430bae7f/Istvan-Bakx
Andriy Bal,https://fbref.com/en/players/e8a46759/Andriy-Bal
Anthony Bal,https://fbref.com/en/players/1451569c/Anthony-Bal
Bülent Bal,https://fbref.com/en/players/52633532/Bulent-Bal
Emre Bal,https://fbref.com/en/players/28092c84/Emre-Bal
Sunil Bal,https://fbref.com/en/players/4dd432fa/Sunil-Bal
Aliko Bala,https://fbref.com/en/players/84cd3ece/Aliko-Bala
Carlinhos Bala,https://fbref.com/en/players/7eecfe07/Carlinhos-Bala
Danillo Bala,https://fbref.com/en/players/422c8bbd/Danillo-Bala
Du Bala,https://fbref.com/en/players/4bf65b10/Du-Bala
Ezekiel Bala,https://fbref.com/en/players/b4177b73/Ezekiel-Bala
Gil Bala,https://fbref.com/en/players/68f20e14/Gil-Bala
Guilherme Bala,https://fbref.com/en/players/6a39dcc6/Guilherme-Bala
Kujtim Bala,https://fbref.com/en/players/3764d262/Kujtim-Bala
Roland Bala,https://fbref.com/en/players/02fcb719/Roland-Bala
Tomasz Bala,https://fbref.com/en/players/5e7b3297/Tomasz-Bala
Berk Balaban,https://fbref.com/en/players/00a09c64/Berk-Balaban
Boško Balaban,https://fbref.com/en/players/30876d56/Bosko-Balaban
Mikail Balaban,https://fbref.com/en/players/b141595a/Mikail-Balaban
Kostyantyn Balabanov,https://fbref.com/en/players/eeaaa943/Kostyantyn-Balabanov
Milorad Balabanović,https://fbref.com/en/players/0034aa86/Milorad-Balabanovic
Vojislav Balabanović,https://fbref.com/en/players/1ad7d7d6/Vojislav-Balabanovic
Silviu Bălace,https://fbref.com/en/players/6a8306d1/Silviu-Balace
Ioana Balaceanu,https://fbref.com/en/players/76bf0e39/Ioana-Balaceanu
Bradlee Baladez,https://fbref.com/en/players/61606e78/Bradlee-Baladez
Elyas Al Baladi,https://fbref.com/en/players/991d9c3f/Elyas-Al-Baladi
Robert Bălăeț,https://fbref.com/en/players/8461f636/Robert-Balaet
Sotiris Balafas,https://fbref.com/en/players/3a29824c/Sotiris-Balafas
Said Balafkih,https://fbref.com/en/players/48bb3a2b/Said-Balafkih
James Balagizi,https://fbref.com/en/players/a5c8bb69/James-Balagizi
Joan Balagué,https://fbref.com/en/players/436e24a4/Joan-Balague
Mohammed Balah,https://fbref.com/en/players/8e2dfe43/Mohammed-Balah
Nadia Fadhil Al Balahi,https://fbref.com/en/players/5d070880/Nadia-Fadhil-Al-Balahi
Bekim Balaj,https://fbref.com/en/players/2a2cb7aa/Bekim-Balaj
Dashnor Balaj,https://fbref.com/en/players/c896b90d/Dashnor-Balaj
Filip Balaj,https://fbref.com/en/players/63a5770a/Filip-Balaj
Liridon Balaj,https://fbref.com/en/players/238af7dc/Liridon-Balaj
Szabolcs Balajcza,https://fbref.com/en/players/2d6fe978/Szabolcs-Balajcza
Andrija Balajić,https://fbref.com/en/players/308a79ca/Andrija-Balajic
Stipe Balajić,https://fbref.com/en/players/800cfb8a/Stipe-Balajic
Ádám Balajti,https://fbref.com/en/players/e40f0063/Adam-Balajti
Emre Balak,https://fbref.com/en/players/bdc9979f/Emre-Balak
Maksim Balakhanov,https://fbref.com/en/players/86e01937/Maksim-Balakhanov
Aleksandr Balakhonov,https://fbref.com/en/players/c4847c6d/Aleksandr-Balakhonov
Antoniy Balakov,https://fbref.com/en/players/1a6907ea/Antoniy-Balakov
Krasimir Balakov,https://fbref.com/en/players/7c067852/Krasimir-Balakov
Jishnu Balakrishnan,https://fbref.com/en/players/615f9cfe/Jishnu-Balakrishnan
Sadik Balalarabe,https://fbref.com/en/players/1fb70442/Sadik-Balalarabe
Josué Balamandji,https://fbref.com/en/players/a04732c5/Josue-Balamandji
Adrian Bălan,https://fbref.com/en/players/adb81fd0/Adrian-Balan
Bijesh Balan,https://fbref.com/en/players/94f25105/Bijesh-Balan
Claudiu Balan,https://fbref.com/en/players/40f997a8/Claudiu-Balan
Daniel Bălan,https://fbref.com/en/players/cffc0373/Daniel-Balan
Denys Balan,https://fbref.com/en/players/ed50157a/Denys-Balan
Florin Balan,https://fbref.com/en/players/f2109410/Florin-Balan
Ionuț Bălan,https://fbref.com/en/players/37422ec1/Ionut-Balan
Tiberiu Bălan,https://fbref.com/en/players/3ddea71c/Tiberiu-Balan
Sergey Balanchuk,https://fbref.com/en/players/2fc186fc/Sergey-Balanchuk
Syarhey Balanovich,https://fbref.com/en/players/568c1446/Syarhey-Balanovich
Perrine Balant,https://fbref.com/en/players/d4943043/Perrine-Balant
Andrés Balanta,https://fbref.com/en/players/437b73a6/Andres-Balanta
Ángelo Balanta,https://fbref.com/en/players/91f37c8f/Angelo-Balanta
Deivy Balanta,https://fbref.com/en/players/017664f9/Deivy-Balanta
Gali Balanta,https://fbref.com/en/players/6717c887/Gali-Balanta
Geimer Balanta,https://fbref.com/en/players/581b267d/Geimer-Balanta
Jhon Balanta,https://fbref.com/en/players/69f720a0/Jhon-Balanta
Kevin Balanta,https://fbref.com/en/players/a5737fd0/Kevin-Balanta
Leyvin Balanta,https://fbref.com/en/players/b062d6fd/Leyvin-Balanta
Maicol Balanta,https://fbref.com/en/players/c1c62a24/Maicol-Balanta
Denys Balanyuk,https://fbref.com/en/players/b99ecdab/Denys-Balanyuk
Maximilien Balard,https://fbref.com/en/players/dd3c8b64/Maximilien-Balard
Ashvin Balaruban,https://fbref.com/en/players/bdbe8183/Ashvin-Balaruban
Cristian Bălașa,https://fbref.com/en/players/6a72d89b/Cristian-Balasa
Daniel Bălașa,https://fbref.com/en/players/10ad67f5/Daniel-Balasa
Ilie Bălaşa,https://fbref.com/en/players/08c8ae78/Ilie-Balasa
Mihai Bălașa,https://fbref.com/en/players/cb85d8d0/Mihai-Balasa
Vitaliy Balashov,https://fbref.com/en/players/27ecad83/Vitaliy-Balashov
Giorgi Balashvili,https://fbref.com/en/players/63184a86/Giorgi-Balashvili
Mohamed Balaska,https://fbref.com/en/players/c1fbb0d4/Mohamed-Balaska
Iván Balaskó,https://fbref.com/en/players/a9c712a8/Ivan-Balasko
Valerio Balašković,https://fbref.com/en/players/f8b15a36/Valerio-Balaskovic
Péter Balassa,https://fbref.com/en/players/50d6feae/Peter-Balassa
Federico Balasso,https://fbref.com/en/players/792be703/Federico-Balasso
Zoltán Balasz,https://fbref.com/en/players/0e6b227a/Zoltan-Balasz
Vladimír Balát,https://fbref.com/en/players/a3f9cdb4/Vladimir-Balat
Josip Balatinac,https://fbref.com/en/players/2fbbc140/Josip-Balatinac
Conrad Balatoni,https://fbref.com/en/players/58048111/Conrad-Balatoni
Maximilian Balatoni,https://fbref.com/en/players/03f998e7/Maximilian-Balatoni
Zissis Balatsouras,https://fbref.com/en/players/d9a6d2d0/Zissis-Balatsouras
Ionuț Balaur,https://fbref.com/en/players/f92296c2/Ionut-Balaur
Silviu Balaure,https://fbref.com/en/players/45af5ced/Silviu-Balaure
Dan Balauru,https://fbref.com/en/players/47fefe71/Dan-Balauru
Dragoș Balauru,https://fbref.com/en/players/626aca25/Dragos-Balauru
Baptiste Balavoine,https://fbref.com/en/players/6bd22118/Baptiste-Balavoine
Naif Al-Balawi,https://fbref.com/en/players/f679f7b7/Naif-Al-Balawi
Emil Balayev,https://fbref.com/en/players/d9fa7cd7/Emil-Balayev
Bojan Balaž,https://fbref.com/en/players/32b74e97/Bojan-Balaz
Juraj Baláž,https://fbref.com/en/players/ab337da1/Juraj-Balaz
Pavol Baláž,https://fbref.com/en/players/9a13a187/Pavol-Balaz
Gregor Balažic,https://fbref.com/en/players/082253d7/Gregor-Balazic
Benjamin Balázs,https://fbref.com/en/players/e0d0c402/Benjamin-Balazs
Csilla Balazs,https://fbref.com/en/players/56c4a6fb/Csilla-Balazs
Gergely Balázs,https://fbref.com/en/players/0f58a759/Gergely-Balazs
József Balázs,https://fbref.com/en/players/f7e85158/Jozsef-Balazs
Krajnc Balázs,https://fbref.com/en/players/6816de2e/Krajnc-Balazs
Lászka Balázs,https://fbref.com/en/players/e8c55fd0/Laszka-Balazs
Slakta Balázs,https://fbref.com/en/players/3e9bdbd3/Slakta-Balazs
Zsolt Balázs,https://fbref.com/en/players/efccccf0/Zsolt-Balazs
Ionuț Bâlbă,https://fbref.com/en/players/ed43fe64/Ionut-Balba
Raul Bălbărău,https://fbref.com/en/players/d08abec0/Raul-Balbarau
Luciano Balbi,https://fbref.com/en/players/8b93b1b4/Luciano-Balbi
Maria Balbi,https://fbref.com/en/players/d9e90444/Maria-Balbi
Adán Balbín,https://fbref.com/en/players/d27ad41a/Adan-Balbin
Balbino,https://fbref.com/en/players/c64efa13/Balbino
Diego Balbinot,https://fbref.com/en/players/1788a47d/Diego-Balbinot
Manu Balbinot,https://fbref.com/en/players/1fe01519/Manu-Balbinot
Abel Balbo,https://fbref.com/en/players/1757d7bb/Abel-Balbo
Alessandro Balbo,https://fbref.com/en/players/6c82d376/Alessandro-Balbo
Adrián Balboa,https://fbref.com/en/players/42cd719c/Adrian-Balboa
Alex Balboa,https://fbref.com/en/players/6e5c5fc7/Alex-Balboa
Carmelo Manresa i Balboa,https://fbref.com/en/players/fd306da7/Carmelo-Manresa-i-Balboa
Javier Balboa,https://fbref.com/en/players/cf0dbde3/Javier-Balboa
Marcelo Balboa,https://fbref.com/en/players/7db94c84/Marcelo-Balboa
Harouna Balboné,https://fbref.com/en/players/e829832d/Harouna-Balbone
Agustín Balbuena,https://fbref.com/en/players/9a864054/Agustin-Balbuena
Edgar Balbuena,https://fbref.com/en/players/bc3d6c8c/Edgar-Balbuena
Edgar Balbuena,https://fbref.com/en/players/f552476b/Edgar-Balbuena
Fabián Balbuena,https://fbref.com/en/players/3626f7d9/Fabian-Balbuena
Jorge Balbuena,https://fbref.com/en/players/d660734e/Jorge-Balbuena
Julián Balbuena,https://fbref.com/en/players/013fad6e/Julian-Balbuena
Nery Balbuena,https://fbref.com/en/players/183f72e1/Nery-Balbuena
Salvador Balbuena,https://fbref.com/en/players/8bdac536/Salvador-Balbuena
Marco Balbul,https://fbref.com/en/players/f957c5fa/Marco-Balbul
Jiří Balcárek,https://fbref.com/en/players/ece609ad/Jiri-Balcarek
Carlos Balcázar,https://fbref.com/en/players/e0087e20/Carlos-Balcazar
Tomás Balcázar,https://fbref.com/en/players/26be38d5/Tomas-Balcazar
Bethany Balcer,https://fbref.com/en/players/0d502444/Bethany-Balcer
Patrycja Balcerzak,https://fbref.com/en/players/8d9be8cd/Patrycja-Balcerzak
Rich Balchan,https://fbref.com/en/players/3bea51a8/Rich-Balchan
Bünyamin Balcı,https://fbref.com/en/players/7d7b3e47/Bunyamin-Balci
Ethem Balcı,https://fbref.com/en/players/bcb7e621/Ethem-Balci
Ridvan Balci,https://fbref.com/en/players/f7135e8a/Ridvan-Balci
Serkan Balcı,https://fbref.com/en/players/6ceb1b03/Serkan-Balci
Muhammed Balcılar,https://fbref.com/en/players/d2413c9b/Muhammed-Balcilar
Yusuf Balcıoğlu,https://fbref.com/en/players/46e973fb/Yusuf-Balcioglu
Chad Balcombe,https://fbref.com/en/players/18a617a9/Chad-Balcombe
Ellery Balcombe,https://fbref.com/en/players/e827567f/Ellery-Balcombe
Alessandro Balconi,https://fbref.com/en/players/d3631a5f/Alessandro-Balconi
Iker Balda,https://fbref.com/en/players/3c0713de/Iker-Balda
Manu Balda,https://fbref.com/en/players/5c0b9acb/Manu-Balda
Dean Baldacchino,https://fbref.com/en/players/32a9f8de/Dean-Baldacchino
Ryan Baldacchino,https://fbref.com/en/players/f2ffeea4/Ryan-Baldacchino
Marco Baldan,https://fbref.com/en/players/41f91925/Marco-Baldan
Ivano Baldanzeddu,https://fbref.com/en/players/51d13ea4/Ivano-Baldanzeddu
Tommaso Baldanzi,https://fbref.com/en/players/102e2599/Tommaso-Baldanzi
Franco Baldassarra,https://fbref.com/en/players/f559d2d7/Franco-Baldassarra
Luca Baldassin,https://fbref.com/en/players/90ab4cc0/Luca-Baldassin
Dario Baldauf,https://fbref.com/en/players/fcee154f/Dario-Baldauf
Mario Baldauf,https://fbref.com/en/players/2ef9dc8c/Mario-Baldauf
Abdoluaye Balde,https://fbref.com/en/players/2305a0ef/Abdoluaye-Balde
Abdoulaye Baldé,https://fbref.com/en/players/a2fb77de/Abdoulaye-Balde
Abdourahamane Baldé,https://fbref.com/en/players/9301ea19/Abdourahamane-Balde
Adul Baldé,https://fbref.com/en/players/5ef87b15/Adul-Balde
Alberto Balde,https://fbref.com/en/players/55174a75/Alberto-Balde
Aldair Adulai Djaló Baldé,https://fbref.com/en/players/88b8e5a4/Aldair-Adulai-Djalo-Balde
Alejandro Balde,https://fbref.com/en/players/5ccc9672/Alejandro-Balde
Amido Baldé,https://fbref.com/en/players/067eab83/Amido-Balde
Bacar Baldé,https://fbref.com/en/players/a4e0e3bb/Bacar-Balde
Bobo Baldé,https://fbref.com/en/players/60c76531/Bobo-Balde
Sidnei Balde Djalo,https://fbref.com/en/players/50faae0d/Sidnei-Balde-Djalo
El Hadji Moutarou Baldé,https://fbref.com/en/players/834506b9/El-Hadji-Moutarou-Balde
Eliseu Baldé,https://fbref.com/en/players/565dff94/Eliseu-Balde
Elves Baldé,https://fbref.com/en/players/4a021afe/Elves-Balde
Fabio Baldé,https://fbref.com/en/players/54b140c0/Fabio-Balde
Fatoumata Baldé,https://fbref.com/en/players/150c67ca/Fatoumata-Balde
Habib Baldé,https://fbref.com/en/players/97ab7d8c/Habib-Balde
Haby Baldé,https://fbref.com/en/players/5d41fb95/Haby-Balde
Hélder Baldé,https://fbref.com/en/players/b36e020e/Helder-Balde
Ibourahima Baldé,https://fbref.com/en/players/0d7db323/Ibourahima-Balde
Ibrahima Baldé,https://fbref.com/en/players/573b6680/Ibrahima-Balde
Ibrahima Baldé,https://fbref.com/en/players/a30cb0d4/Ibrahima-Balde
Ibraima Baldé,https://fbref.com/en/players/434b5cb3/Ibraima-Balde
Joao Balde,https://fbref.com/en/players/739e19c9/Joao-Balde
Keita Baldé,https://fbref.com/en/players/509a4ccb/Keita-Balde
Mamadou Baldé,https://fbref.com/en/players/150555c8/Mamadou-Balde
Mamadu Baldé,https://fbref.com/en/players/a760d235/Mamadu-Balde
Manuel Baldé,https://fbref.com/en/players/7ef720f9/Manuel-Balde
Omar Baldé,https://fbref.com/en/players/5fafd03f/Omar-Balde
Ousmane Baldé,https://fbref.com/en/players/0818bf13/Ousmane-Balde
Prince Balde,https://fbref.com/en/players/a4e07cad/Prince-Balde
Rachid Balde,https://fbref.com/en/players/4f413b9b/Rachid-Balde
Romário Baldé,https://fbref.com/en/players/5b8f8b86/Romario-Balde
Saido Baldé,https://fbref.com/en/players/bc80d956/Saido-Balde
Samba Baldé,https://fbref.com/en/players/5f894354/Samba-Balde
Souleymane Baldé,https://fbref.com/en/players/d8ea8bfa/Souleymane-Balde
Thierno Balde,https://fbref.com/en/players/3975195f/Thierno-Balde
Umaro Baldé,https://fbref.com/en/players/8357035d/Umaro-Balde
Yasser Baldé,https://fbref.com/en/players/35f60fe8/Yasser-Balde
Jhonny Baldeón,https://fbref.com/en/players/8acc16ed/Jhonny-Baldeon
Ricardo Balderas,https://fbref.com/en/players/20b46e44/Ricardo-Balderas
Sindey Balderas,https://fbref.com/en/players/82861f17/Sindey-Balderas
Alcides Balderrama,https://fbref.com/en/players/69072012/Alcides-Balderrama
Raúl Balderrama,https://fbref.com/en/players/7a7747f3/Raul-Balderrama
Scott Balderson,https://fbref.com/en/players/f3d4ff2d/Scott-Balderson
Agustín Baldi,https://fbref.com/en/players/c0bb4690/Agustin-Baldi
Daniel Baldi,https://fbref.com/en/players/8885c3cb/Daniel-Baldi
Leon Baldi,https://fbref.com/en/players/9d3bd366/Leon-Baldi
Michele Baldi,https://fbref.com/en/players/d42ea6d8/Michele-Baldi
Rachele Baldi,https://fbref.com/en/players/377627a8/Rachele-Baldi
Sara Baldi,https://fbref.com/en/players/4d53125d/Sara-Baldi
Cornelia Baldi Sundelius,https://fbref.com/en/players/b06c7398/Cornelia-Baldi-Sundelius
Paolo Baldieri,https://fbref.com/en/players/0423dc35/Paolo-Baldieri
Lucas Baldin,https://fbref.com/en/players/e2332c48/Lucas-Baldin
Christian Baldinger,https://fbref.com/en/players/56a556a1/Christian-Baldinger
Daniele Baldini,https://fbref.com/en/players/43c22c3a/Daniele-Baldini
Davide Baldini,https://fbref.com/en/players/045bba5a/Davide-Baldini
Douglas Baldini,https://fbref.com/en/players/f2986166/Douglas-Baldini
Enrico Baldini,https://fbref.com/en/players/0d785711/Enrico-Baldini
Fabrizio Baldini,https://fbref.com/en/players/b75fd429/Fabrizio-Baldini
Francesco Baldini,https://fbref.com/en/players/0d796e28/Francesco-Baldini
Giulia Baldini,https://fbref.com/en/players/1e3907f6/Giulia-Baldini
Matthew Baldisimo,https://fbref.com/en/players/32c5216d/Matthew-Baldisimo
Michael Baldisimo,https://fbref.com/en/players/894b41c5/Michael-Baldisimo
Mauricio Baldivieso,https://fbref.com/en/players/33a63482/Mauricio-Baldivieso
Luca Baldo,https://fbref.com/en/players/c229bcf9/Luca-Baldo
Matteo Baldo,https://fbref.com/en/players/1b3d1fe5/Matteo-Baldo
George Baldock,https://fbref.com/en/players/394854c4/George-Baldock
Sam Baldock,https://fbref.com/en/players/9d597f08/Sam-Baldock
Oscar Baldomar,https://fbref.com/en/players/013fc9b2/Oscar-Baldomar
Sohan Baldoni,https://fbref.com/en/players/484bd884/Sohan-Baldoni
Munkhbold Baldorj,https://fbref.com/en/players/b7321035/Munkhbold-Baldorj
Zoran Baldovaliev,https://fbref.com/en/players/c83372cf/Zoran-Baldovaliev
Cristian Baldovino,https://fbref.com/en/players/46f21270/Cristian-Baldovino
Sergi Baldrich,https://fbref.com/en/players/9c21bd38/Sergi-Baldrich
Simon Baldry,https://fbref.com/en/players/9c50bc81/Simon-Baldry
Pietro Balducci,https://fbref.com/en/players/ad02c7b2/Pietro-Balducci
Matteo Balduini,https://fbref.com/en/players/6d5b5d8f/Matteo-Balduini
Lucas Baldunciel,https://fbref.com/en/players/9208022a/Lucas-Baldunciel
Anna Baldursdóttir,https://fbref.com/en/players/61a52dd2/Anna-Baldursdottir
Ásgerður Baldursdóttir,https://fbref.com/en/players/da349c5c/Asgerdur-Baldursdottir
Niclas Baldus,https://fbref.com/en/players/6bffb1e5/Niclas-Baldus
Guðjón Baldvinsson,https://fbref.com/en/players/0dd491be/Gudjon-Baldvinsson
Marel Baldvinsson,https://fbref.com/en/players/2e863f02/Marel-Baldvinsson
Rógvi Baldvinsson,https://fbref.com/en/players/59b6443b/Rogvi-Baldvinsson
Aden Baldwin,https://fbref.com/en/players/8637abd1/Aden-Baldwin
Jack Baldwin,https://fbref.com/en/players/8ae7c4f9/Jack-Baldwin
James Baldwin,https://fbref.com/en/players/d3f88e06/James-Baldwin
Pat Baldwin,https://fbref.com/en/players/09823596/Pat-Baldwin
Samuel Baldy,https://fbref.com/en/players/e82cd789/Samuel-Baldy
Borislav Baldzhiyski,https://fbref.com/en/players/6a8a8547/Borislav-Baldzhiyski
Adam Bale,https://fbref.com/en/players/e8a4fedd/Adam-Bale
Gareth Bale,https://fbref.com/en/players/a58bb1e1/Gareth-Bale
Nico Baleani,https://fbref.com/en/players/a6667077/Nico-Baleani
Roberto Baleato,https://fbref.com/en/players/c18fbc5f/Roberto-Baleato
Carlos Baleba,https://fbref.com/en/players/a1390d2f/Carlos-Baleba
Rafal Balecki,https://fbref.com/en/players/d8f18d28/Rafal-Balecki
Savenaca Baledrokadroka,https://fbref.com/en/players/6704f02a/Savenaca-Baledrokadroka
Arash Baleh Moghadas,https://fbref.com/en/players/f737fbc8/Arash-Baleh-Moghadas
Khaled Baleid,https://fbref.com/en/players/05c73a21/Khaled-Baleid
Lukáš Bálek,https://fbref.com/en/players/c4139f48/Lukas-Balek
Vladimír Bálek,https://fbref.com/en/players/6a39633d/Vladimir-Balek
Željko Balen,https://fbref.com/en/players/2c36280b/Zeljko-Balen
Henri Balenga,https://fbref.com/en/players/c58b082d/Henri-Balenga
Bastian Balensiefer,https://fbref.com/en/players/fb156673/Bastian-Balensiefer
Mikel Balenziaga,https://fbref.com/en/players/1fe67e86/Mikel-Balenziaga
Balerdi,https://fbref.com/en/players/58722bb0/Balerdi
Leonardo Balerdi,https://fbref.com/en/players/7c3ed041/Leonardo-Balerdi
Charlie Bales,https://fbref.com/en/players/05c35266/Charlie-Bales
Davide Balestrero,https://fbref.com/en/players/b222740a/Davide-Balestrero
Iacopo Balestri,https://fbref.com/en/players/4ad656c1/Iacopo-Balestri
Dean Balette,https://fbref.com/en/players/2b8a52b4/Dean-Balette
Héctor Baley,https://fbref.com/en/players/4fa2ec8b/Hector-Baley
Wendy Balfoort,https://fbref.com/en/players/cfd0a3e8/Wendy-Balfoort
Ageel Balghaith,https://fbref.com/en/players/de8628b3/Ageel-Balghaith
Cristian Balgiu,https://fbref.com/en/players/39901378/Cristian-Balgiu
Yendoutié Balgou,https://fbref.com/en/players/e7910353/Yendoutie-Balgou
Cristian Bălgrădean,https://fbref.com/en/players/60a6fe9c/Cristian-Balgradean
Anas Balhous,https://fbref.com/en/players/d9d4e9b2/Anas-Balhous
Mosab Balhous,https://fbref.com/en/players/2a8d05d8/Mosab-Balhous
Oualid Bali,https://fbref.com/en/players/d75e738d/Oualid-Bali
Péter Bali,https://fbref.com/en/players/17a9f70a/Peter-Bali
Tori Baliatico,https://fbref.com/en/players/056c7bd3/Tori-Baliatico
Andrija Balić,https://fbref.com/en/players/9be4ee80/Andrija-Balic
Husein Balic,https://fbref.com/en/players/aa04bee3/Husein-Balic
Josip Balić,https://fbref.com/en/players/1053bf7b/Josip-Balic
Lorena Balić,https://fbref.com/en/players/62b5f8c4/Lorena-Balic
Saša Balić,https://fbref.com/en/players/296f5d17/Sasa-Balic
Vladimir Balić,https://fbref.com/en/players/01952526/Vladimir-Balic
Tatjana Baļičeva,https://fbref.com/en/players/79e9d58c/Tatjana-Baliceva
Artur Balicki,https://fbref.com/en/players/ea4b666b/Artur-Balicki
Tomasz Baliga,https://fbref.com/en/players/1867a8a2/Tomasz-Baliga
Hugo Baligand,https://fbref.com/en/players/786a6d8e/Hugo-Baligand
Arnaud Balijon,https://fbref.com/en/players/ccb5b75d/Arnaud-Balijon
Michel-Ange Balikwisha,https://fbref.com/en/players/172bab0a/Michel-Ange-Balikwisha
William Balikwisha,https://fbref.com/en/players/4fae547c/William-Balikwisha
Pini Balili,https://fbref.com/en/players/1d57c415/Pini-Balili
Wilfried Balima,https://fbref.com/en/players/7d74f9fd/Wilfried-Balima
Borbély Bálint,https://fbref.com/en/players/1b525979/Borbely-Balint
Gabi Balint,https://fbref.com/en/players/38903224/Gabi-Balint
László Balint,https://fbref.com/en/players/4da77f11/Laszlo-Balint
László Bálint,https://fbref.com/en/players/6790daed/Laszlo-Balint
Valentin Balint,https://fbref.com/en/players/b0525c8a/Valentin-Balint
Hikmet Balioğlu,https://fbref.com/en/players/21fdb2e6/Hikmet-Balioglu
Igor Bališ,https://fbref.com/en/players/353f4ee4/Igor-Balis
Yanga Baliso,https://fbref.com/en/players/c5b4a2d3/Yanga-Baliso
Damien Balisson,https://fbref.com/en/players/538bebf5/Damien-Balisson
Pietro Balistreri,https://fbref.com/en/players/c809e99e/Pietro-Balistreri
Hanno Balitsch,https://fbref.com/en/players/2b48fa93/Hanno-Balitsch
Darko Baljak,https://fbref.com/en/players/145c6012/Darko-Baljak
Srđan Baljak,https://fbref.com/en/players/df8e4cae/Srdjan-Baljak
